left,right,task,metric,n_common,positives_common,patients_common,left_value_common,right_value_common,difference_left_minus_right,ci_low,ci_high
HLA+peptide LR LOPO,Peptide LR LOPO,immunogenicity_lopo,recall@20,520,35,6,0.23148148148148148,0.2037037037037037,0.02777777777777779,-0.09722222222222224,0.15277777777777773
HLA+peptide LR LOPO,Peptide LR LOPO,immunogenicity_lopo,recall@5,520,35,6,0.06018518518518518,0.041666666666666664,0.018518518518518517,0.0,0.05555555555555556
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,auroc,520,35,6,0.3415905743740795,0.4840942562592047,-0.1425036818851252,-0.19263267550205448,0.07760961475004068
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,average_precision,520,35,6,0.0534467210422021,0.06369748472418557,-0.010250763681983473,-0.02104995126124615,0.006840646063949768
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,hitrate@10,520,35,6,0.3333333333333333,0.3333333333333333,0.0,-0.5,0.5
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,hitrate@20,520,35,6,1.0,0.8333333333333334,0.16666666666666663,0.0,0.5
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,hitrate@5,520,35,6,0.16666666666666666,0.16666666666666666,0.0,-0.5,0.5
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,mrr,520,35,6,0.12196368446368445,0.10596866096866096,0.01599502349502349,-0.0656067081067081,0.09429291310541267
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,ndcg@10,520,35,6,0.043014473105328785,0.0410876342082988,0.0019268388970299852,-0.07878916577383127,0.0740204777414663
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,ndcg@20,520,35,6,0.11165471454336551,0.10187409146562658,0.009780623077738929,-0.03993514415253552,0.06941670894976251
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,ndcg@5,520,35,6,0.02826335043946801,0.02802125604518624,0.00024209439428176868,-0.08406376813555873,0.08479005131840403
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,precision@10,520,35,6,0.03333333333333333,0.03333333333333333,0.0,-0.05,0.05
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,precision@20,520,35,6,0.058333333333333334,0.058333333333333334,0.0,-0.02500000000000001,0.025
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,precision@5,520,35,6,0.03333333333333333,0.03333333333333333,0.0,-0.1,0.1
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,recall@10,520,35,6,0.06944444444444445,0.05555555555555555,0.013888888888888895,-0.125,0.16666666666666666
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,recall@20,520,35,6,0.24074074074074073,0.2037037037037037,0.037037037037037035,-0.05555555555555555,0.16666666666666663
HLA-only LOPO,Peptide LR LOPO,immunogenicity_lopo,recall@5,520,35,6,0.013888888888888888,0.041666666666666664,-0.027777777777777776,-0.125,0.041666666666666664
