left,right,task,metric,n_common,positives_common,patients_common,left_value_common,right_value_common,difference_left_minus_right,ci_low,ci_high
DeepHLApan,DeepImmuno-CNN,immunogenicity,hitrate@5,11036,316,70,0.15517241379310345,0.10344827586206896,0.05172413793103449,-0.0735512129380054,0.16106557377049166
DeepHLApan,DeepImmuno-CNN,immunogenicity,mrr,11036,316,70,0.09197434169455043,0.08983207516094344,0.0021422665336069957,-0.05033705048003058,0.05362882969544757
DeepHLApan,DeepImmuno-CNN,immunogenicity,ndcg@10,11036,316,70,0.05023059343322385,0.04337073472232955,0.006859858710894298,-0.02498429280144967,0.03662424217271475
DeepHLApan,DeepImmuno-CNN,immunogenicity,ndcg@20,11036,316,70,0.07851752585507338,0.08512108175139478,-0.006603555896321403,-0.037866669938658615,0.02525284977497179
DeepHLApan,DeepImmuno-CNN,immunogenicity,ndcg@5,11036,316,70,0.03058853132812918,0.020675961449495302,0.009912569878633877,-0.017320731555364257,0.032290788149346765
DeepHLApan,DeepImmuno-CNN,immunogenicity,precision@10,11036,316,70,0.03793103448275862,0.034482758620689655,0.0034482758620689655,-0.019506048387096776,0.02314903846153846
DeepHLApan,DeepImmuno-CNN,immunogenicity,precision@20,11036,316,70,0.0382183908045977,0.044252873563218394,-0.006034482758620695,-0.020873106060606057,0.007089843749999996
DeepHLApan,DeepImmuno-CNN,immunogenicity,precision@5,11036,316,70,0.034482758620689655,0.020689655172413793,0.013793103448275862,-0.013701754385964913,0.03773584905660378
DeepHLApan,DeepImmuno-CNN,immunogenicity,recall@10,11036,316,70,0.08021662245800176,0.06546681288060599,0.014749809577395773,-0.04118172479230171,0.07942354803131077
DeepHLApan,DeepImmuno-CNN,immunogenicity,recall@20,11036,316,70,0.15500636815291988,0.17761577502956813,-0.022609406876648253,-0.08429659373645224,0.03781326079625166
DeepHLApan,DeepImmuno-CNN,immunogenicity,recall@5,11036,316,70,0.0233729632436529,0.020223885310092206,0.003149077933560694,-0.017950577016256776,0.019857895718641324
DeepHLApan,PRIME,immunogenicity,auroc,15234,411,70,0.507933764405385,0.6045464625320058,-0.09661269812662088,-0.15584976618445273,-0.040937019210358846
