left,right,task,metric,n_common,positives_common,patients_common,left_value_common,right_value_common,difference_left_minus_right,ci_low,ci_high
DeepHLApan,DeepImmuno-CNN,immunogenicity,hitrate@5,1015,141,298,0.9625,0.95,0.012500000000000067,-0.026666666666666616,0.05617977528089879
DeepHLApan,DeepImmuno-CNN,immunogenicity,mrr,1015,141,298,0.7058333333333333,0.7125054112554112,-0.0066720779220779125,-0.0724839144873392,0.057517851989280354
DeepHLApan,DeepImmuno-CNN,immunogenicity,ndcg@10,1015,141,298,0.7762469791538329,0.7777000997931203,-0.0014531206392873752,-0.04150268362643933,0.03935027937042464
DeepHLApan,DeepImmuno-CNN,immunogenicity,ndcg@20,1015,141,298,0.7762469791538329,0.7811868866137593,-0.004939907459926451,-0.044805967798991736,0.033165883971624954
DeepHLApan,DeepImmuno-CNN,immunogenicity,ndcg@5,1015,141,298,0.747450929735651,0.7545680595608422,-0.007117129825191193,-0.05418337456046904,0.038095760672663216
DeepHLApan,DeepImmuno-CNN,immunogenicity,precision@10,1015,141,298,0.5402132936507936,0.5389632936507937,0.0012499999999999734,0.0,0.004054054054054013
DeepHLApan,DeepImmuno-CNN,immunogenicity,precision@20,1015,141,298,0.5400049603174603,0.5400049603174603,0.0,0.0,0.0
DeepHLApan,DeepImmuno-CNN,immunogenicity,precision@5,1015,141,298,0.54125,0.54375,-0.0024999999999999467,-0.015199736971888892,0.010666666666666713
DeepHLApan,DeepImmuno-CNN,immunogenicity,recall@10,1015,141,298,1.0,0.9875,0.012499999999999956,0.0,0.04054054054054057
DeepHLApan,DeepImmuno-CNN,immunogenicity,recall@20,1015,141,298,1.0,1.0,0.0,0.0,0.0
DeepHLApan,DeepImmuno-CNN,immunogenicity,recall@5,1015,141,298,0.925,0.925,0.0,-0.04398636211512709,0.04762588943623417
DeepHLApan,PRIME,immunogenicity,auroc,2310,309,352,0.48783213571207923,0.5309238584591199,-0.043091722747040706,-0.10275714366561817,0.010435311235258036
DeepHLApan,PRIME,immunogenicity,average_precision,2310,309,352,0.13098917786429656,0.1480477456423677,-0.017058567778071132,-0.042296215102781975,0.007336067246600496
DeepHLApan,PRIME,immunogenicity,hitrate@10,2310,309,352,1.0,1.0,0.0,0.0,0.0
DeepHLApan,PRIME,immunogenicity,hitrate@20,2310,309,352,1.0,1.0,0.0,0.0,0.0
DeepHLApan,PRIME,immunogenicity,hitrate@5,2310,309,352,0.8604651162790697,0.8914728682170543,-0.03100775193798455,-0.09677419354838702,0.030314685314685223
DeepHLApan,PRIME,immunogenicity,mrr,2310,309,352,0.5991109880644764,0.6062507690414667,-0.0071397809769903064,-0.0747238289255096,0.06523815976254997
DeepHLApan,PRIME,immunogenicity,ndcg@10,2310,309,352,0.6853909859824417,0.6881356224077348,-0.002744636425293101,-0.04650881094198348,0.044486251191285964
DeepHLApan,PRIME,immunogenicity,ndcg@20,2310,309,352,0.6875597685033236,0.6937380503166555,-0.0061782818133319095,-0.05021404311215649,0.03991812460581838
DeepHLApan,PRIME,immunogenicity,ndcg@5,2310,309,352,0.5882125588478982,0.6035588234319573,-0.015346264584059077,-0.07620939886558681,0.05081092479009751
DeepHLApan,PRIME,immunogenicity,precision@10,2310,309,352,0.3824904638858127,0.3793896886920143,0.003100775193798422,-0.0007875578052743609,0.007874015748031482
DeepHLApan,PRIME,immunogenicity,precision@20,2310,309,352,0.38004700940747455,0.38004700940747455,0.0,0.0,0.0
